id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
41144,21.912849,tcp,-,CON,12,4,1996,172,0.68453,62,252,668.101135,47.095654,6,3,1992.077182,6953.4155,188622.5881,9833.611,255,548441276,2930507173,255,0.304375,0.191722,0.112653,166,43,0,0,3,3,1,1,1,4,0,0,0,1,3,0,Normal,0
8571,17.330788,ospf,-,INT,28,0,12832,0,1.557921,254,0,5711.916016,0.0,0,0,641.881062,0.0,746.488812,0.0,0,0,0,0,0.0,0.0,0.0,458,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,DoS,1
41204,0.786156,tcp,-,CON,6,2,998,86,8.904085,62,252,8466.512695,437.572174,2,1,157.2312,0.005,9595.911398,0.0,255,2597242562,1403247841,255,0.668313,0.352706,0.315607,166,43,0,0,4,3,2,2,1,4,0,0,0,2,4,0,Normal,0
3165,3e-06,gre,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,DoS,1
35625,0.001103,udp,dns,CON,2,2,146,178,2719.854899,31,29,529465.0625,645512.25,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,2,0,Normal,0
79581,0.369883,tcp,-,FIN,10,6,486,268,40.553364,254,252,9473.265625,4844.775391,2,1,41.098111,55.674602,1972.767386,93.461719,255,3815754777,1797049495,255,0.077239,0.039569,0.03767,49,45,0,0,11,1,4,4,3,11,0,0,0,4,12,0,Normal,0
7529,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,DoS,1
11508,47.991306,ospf,-,REQ,54,0,14688,0,1.104367,254,0,2403.101807,0.0,0,0,950.841875,0.0,1150.92525,0.0,0,0,0,0,0.0,0.0,0.0,272,0,0,0,1,6,1,1,1,1,0,0,0,1,1,0,DoS,1
26606,0.882833,tcp,-,FIN,84,164,5280,192828,279.781112,31,29,47284.14063,1736709.0,10,71,10.631976,5.412681,748.660036,521.661688,255,2407804961,2434775346,255,0.000673,0.000562,0.000111,63,1176,0,0,4,0,4,3,1,3,0,0,0,3,18,0,Normal,0
6798,5e-06,aes-sp3-d,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,2,2,6,0,0,0,2,6,0,DoS,1
39728,0.000998,udp,dns,CON,2,2,146,178,3006.011927,31,29,585170.3125,713426.8125,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,3,1,1,0,0,0,6,3,0,Normal,0
79705,0.526238,tcp,-,FIN,10,6,620,268,28.504212,254,252,8482.853516,3405.303223,2,1,58.470889,80.044602,2886.190006,143.099891,255,1769429647,2629251069,255,0.139502,0.091007,0.048495,62,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Normal,0
71762,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.736,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
42265,2.300788,tcp,ftp,FIN,14,14,656,768,11.73511,254,252,2121.012451,2482.627686,3,4,176.909534,162.208234,10342.22411,237.062234,255,157631718,3234942647,255,0.245836,0.192076,0.05376,47,55,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
75796,0.659098,tcp,-,CON,6,2,978,86,10.620575,62,252,9892.306641,521.925415,2,1,131.8196,0.009,6848.590082,0.0,255,206997505,3736679251,255,0.422833,0.178689,0.244144,163,43,0,0,2,3,1,1,1,1,0,0,0,2,1,0,Normal,0
79525,0.905028,tcp,-,FIN,10,6,2062,268,16.574073,254,252,16406.12305,1980.049316,2,1,95.725,164.877,5151.049593,257.955953,255,724842819,2422809908,255,0.159739,0.080635,0.079104,206,45,0,0,6,1,1,2,1,3,0,0,0,2,3,0,Normal,0
61654,2.406158,tcp,-,FIN,12,10,902,2352,8.727607,62,252,2749.611572,7038.606934,2,2,218.741636,261.201219,15256.35427,386.430719,255,2178844919,2727721067,255,0.137202,0.054744,0.082458,75,235,0,0,5,1,1,1,1,1,0,0,0,2,1,0,DoS,1
75884,0.619872,tcp,-,CON,6,2,978,86,11.292654,62,252,10518.30078,554.953308,2,1,123.9744,0.009,6719.088672,0.0,255,2207230021,3957289685,255,0.439724,0.306318,0.133406,163,43,0,0,6,3,2,2,1,4,0,0,0,3,4,0,Normal,0
56327,3e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,DoS,1
36599,0.001042,udp,dns,CON,2,2,146,178,2879.078645,31,29,560460.625,683301.3125,0,0,0.006,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,2,1,1,0,0,0,2,2,0,Normal,0
70980,0.385488,tcp,-,FIN,10,6,638,268,38.911717,254,252,11932.92676,4648.65332,2,1,40.914222,59.806801,2344.329108,92.915586,255,714428729,1222714754,255,0.11783,0.086445,0.031385,64,45,0,0,5,1,3,3,2,5,0,0,0,19,5,0,Normal,0
45698,0.459448,tcp,http,FIN,10,6,1924,268,32.647872,62,252,30157.92773,3900.33252,2,1,46.601222,83.039,2569.792821,138.198844,255,2819922108,1990441419,255,0.090267,0.044242,0.046025,192,45,1,0,2,1,3,1,1,1,0,0,1,1,1,0,DoS,1
78437,0.426377,tcp,-,FIN,10,6,592,268,35.180134,254,252,10000.53906,4202.853516,2,1,43.408778,67.481602,2242.681028,98.248727,255,2839984154,3899998604,255,0.117524,0.088966,0.028558,59,45,0,0,6,1,2,2,2,5,0,0,0,2,5,0,Normal,0
3768,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,DoS,1
77922,0.446845,tcp,-,FIN,10,6,562,268,33.568688,254,252,9059.069336,4010.339111,2,1,48.316889,67.228398,2572.878734,103.13068,255,3439430083,588106427,255,0.189923,0.110694,0.079229,56,45,0,0,8,1,2,2,1,6,0,0,0,2,6,0,Normal,0
37081,0.031204,tcp,-,FIN,64,66,3806,52014,4134.085358,31,29,960646.0625,13133188.0,7,26,0.487889,0.472754,28.511361,28.849654,255,2402613984,2427943323,255,0.000607,0.000471,0.000136,59,788,0,0,11,0,4,1,1,1,0,0,0,7,2,0,Normal,0
43354,0.647605,tcp,-,FIN,10,6,1612,268,23.162267,254,252,17924.50586,2767.118896,2,1,66.010444,99.748,3626.702076,156.827219,255,1073080620,2849973589,255,0.273281,0.148857,0.124424,161,45,0,0,7,1,2,1,1,6,0,0,0,2,7,0,Normal,0
6044,9e-06,skip,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,2,6,0,DoS,1
3406,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
40410,0.638857,tcp,http,FIN,10,8,794,1334,26.610024,62,252,8953.490234,14626.12109,2,2,70.871778,78.94543,3523.599778,112.08407,255,2970620647,2030376744,255,0.125739,0.086231,0.039508,79,167,1,265,4,1,1,1,1,3,0,0,1,1,3,0,Normal,0
11572,3.522234,tcp,smtp,FIN,70,28,69580,2032,27.53934,254,252,155778.4063,4451.720215,32,8,51.046872,123.361219,5228.539023,226.244438,255,806414546,1373421295,255,0.248712,0.173423,0.075289,994,73,0,0,1,1,1,1,1,1,0,0,0,1,1,0,DoS,1
29028,1.168048,tcp,http,FIN,12,18,1580,10168,24.827746,31,29,9924.249023,65778.11719,3,5,106.150634,68.677356,9857.734702,7937.813895,255,192475111,2343152082,255,0.000655,0.000529,0.000126,132,565,1,3924,1,0,2,1,1,1,0,0,1,1,3,0,Normal,0
4663,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,2,2,7,0,0,0,2,7,0,DoS,1
2108,9e-06,netblt,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,2,2,4,0,0,0,3,4,0,DoS,1
76932,0.546838,tcp,-,FIN,10,6,588,268,27.430428,254,252,7753.66748,3277.021729,2,1,57.981111,90.890602,2922.935733,136.946578,255,840989745,3214548238,255,0.179403,0.092376,0.087027,59,45,0,0,3,1,2,2,1,4,0,0,0,2,3,0,Normal,0
34133,0.064929,tcp,-,FIN,46,48,2854,30622,1432.333757,31,29,344006.5313,3694497.0,7,17,1.435578,1.370021,0.0,79.5095,255,2059600538,2090526555,255,0.00067,0.000535,0.000135,62,638,0,0,2,0,4,1,1,1,0,0,0,2,9,0,Normal,0
36013,0.004893,tcp,-,FIN,18,18,4560,2456,7153.076156,31,29,7041897.0,3793174.0,7,7,0.268882,0.254765,13.244637,0.337098,255,1889933067,4042843503,255,0.000704,0.000558,0.000146,253,136,0,0,13,0,3,1,1,3,0,0,0,6,9,0,Normal,0
82186,0.582287,tcp,-,FIN,10,6,534,268,25.760492,254,252,6608.424805,3077.52002,2,1,64.698556,99.801398,3503.37011,163.150281,255,4160845662,2300069476,255,0.128942,0.08256,0.046382,53,45,0,0,5,1,1,1,1,3,0,0,0,1,3,0,Normal,0
54845,5e-06,ddp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,23,2,6,6,6,6,0,0,0,8,18,0,DoS,1
7107,8e-06,uti,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,11,5,0,DoS,1
32435,0.014853,tcp,-,FIN,44,46,2766,24004,5992.055594,31,29,1456406.125,12648219.0,7,16,0.337581,0.318089,21.510009,20.295641,255,2610640098,2624190356,255,0.000679,0.000532,0.000147,63,522,0,0,10,0,4,1,1,1,0,0,0,3,3,0,Normal,0
1758,8e-06,sat-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
23495,0.000975,udp,-,CON,2,2,130,162,3076.92316,31,29,533333.375,664615.375,0,0,0.002,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,10,0,2,1,1,2,0,0,0,4,10,0,Normal,0
57784,0.0,udp,-,INT,1,0,24,0,0.0,254,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,24,0,0,0,4,2,2,1,1,2,0,0,0,3,2,0,DoS,1
786,8e-06,br-sat-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,10,4,0,DoS,1
38332,0.001047,udp,dns,CON,2,2,130,162,2865.329359,31,29,496657.0938,618911.125,0,0,0.01,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,4,0,7,2,1,2,0,0,0,3,5,0,Normal,0
78260,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,1,1,1,5,0,0,0,3,5,0,Normal,0
832,3e-06,nsfnet-igp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,DoS,1
80434,7e-06,tcp,-,REQ,2,0,90,0,142857.1409,254,0,51428572.0,0.0,1,0,0.007,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,1,1,1,4,0,0,0,2,4,0,Normal,0
65619,4e-06,unas,-,INT,2,0,200,0,250000.0006,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,11,2,4,4,4,4,0,0,0,8,11,0,DoS,1
4726,8e-06,ipcomp,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,10,5,0,DoS,1
36196,0.045749,tcp,-,FIN,82,86,4758,77276,3650.352917,31,29,821875.875,13356007.0,7,36,0.560778,0.531541,0.0,0.0,255,142183047,169546623,255,0.000722,0.000564,0.000158,58,899,0,0,5,0,2,1,1,1,0,0,0,5,6,0,Normal,0
80404,2e-06,tcp,-,REQ,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,4,1,1,7,0,0,0,3,8,0,Normal,0
6795,3e-06,leaf-1,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,6,0,0,0,4,6,0,DoS,1
40464,0.499214,tcp,http,FIN,10,8,810,1334,34.053533,62,252,11682.36523,18717.42383,2,2,55.468222,62.843,3118.25567,85.700648,255,2928318682,748901139,255,0.128158,0.058635,0.069523,81,167,1,265,3,1,1,1,1,2,0,0,1,2,2,0,Normal,0
5758,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,6,0,0,0,2,5,0,DoS,1
30691,0.009979,tcp,-,FIN,36,38,2334,16290,7315.36203,31,29,1819821.625,12716304.0,7,12,0.2756,0.239865,15.877479,13.671516,255,162276167,162536185,255,0.001231,0.001097,0.000134,65,429,0,0,5,0,3,1,1,1,0,0,0,1,3,0,Normal,0
2897,3e-06,igp,-,INT,2,0,180,0,333333.3215,254,0,239999984.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,10,2,10,10,10,10,0,0,0,10,10,0,DoS,1
56280,3e-06,unas,-,INT,2,0,200,0,90909.0902,254,0,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,15,2,8,8,8,8,0,0,0,8,14,0,DoS,1
2788,3e-06,eigrp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,DoS,1
72686,1.165824,tcp,-,FIN,10,8,554,354,14.58196,254,252,3424.187256,2127.250732,2,1,125.469,155.274281,7273.520746,228.578266,255,2817885672,4014127149,255,0.189052,0.078898,0.110154,55,44,0,0,4,1,3,3,3,4,0,0,0,3,4,0,Normal,0
29975,2.161194,tcp,-,FIN,146,148,12144,27312,135.573201,31,29,44645.6875,100418.5625,39,45,14.896434,14.697694,1246.962333,1240.573164,255,3254569538,3250675725,255,0.000776,0.000623,0.000153,83,185,0,0,5,0,1,1,1,1,0,0,0,1,6,0,Normal,0
29104,0.004726,tcp,-,FIN,18,18,4256,2456,7405.83983,31,29,6804909.0,3927211.0,7,7,0.259353,0.250235,12.907883,0.32838,255,841138278,2993927169,255,0.000594,0.000466,0.000128,236,136,0,0,11,0,3,1,1,2,0,0,0,3,4,0,Normal,0
80299,0.866297,tcp,-,FIN,10,6,2516,268,17.315078,254,252,20916.61328,2068.574707,2,1,96.255222,149.561,5032.370319,261.268156,255,2152374057,1441186792,255,0.247267,0.117703,0.129564,252,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,Normal,0
7211,0.290909,tcp,http,FIN,10,8,832,962,58.43752,62,252,20597.50781,23155.00781,2,2,32.323222,35.95043,1592.770505,47.527051,255,866314972,1450465514,255,0.096,0.038551,0.057449,83,120,1,54,1,1,1,1,1,1,0,0,1,16,1,0,DoS,1
41347,0.374366,tcp,-,CON,6,2,998,86,18.69828,62,252,17779.39258,918.886902,2,1,74.8732,0.007,4480.281219,0.0,255,402023695,1380743991,255,0.310304,0.090759,0.219545,166,43,0,0,5,3,3,3,1,5,0,0,0,4,5,0,Normal,0
2808,5e-06,ggp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
71185,0.327132,tcp,-,FIN,10,6,534,268,45.853052,254,252,11762.83594,5477.911133,2,1,33.405,54.623801,1777.850337,81.855195,255,2416802346,3299664251,255,0.11665,0.054007,0.062643,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
4197,9e-06,cftp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,DoS,1
59191,3e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,DoS,1
72625,1.658304,tcp,-,FIN,10,8,1822,354,10.251438,254,252,7911.697754,1495.503906,2,1,181.967222,221.567578,12046.80278,325.154094,255,2056810051,3067164996,255,0.159885,0.107322,0.052563,182,44,0,0,11,1,1,1,1,3,0,0,0,2,3,0,Normal,0
5585,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,3,3,3,7,0,0,0,3,7,0,DoS,1
6818,3e-06,idpr,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,1,1,4,0,0,0,2,4,0,DoS,1
47085,7.6e-05,sun-nd,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,9,2,6,6,6,6,0,0,0,6,8,0,DoS,1
71648,0.574296,tcp,-,FIN,14,12,794,678,43.531559,254,252,10280.41309,8664.521484,4,4,44.176614,49.71809,2169.849019,59.011887,255,1550861420,939336295,255,0.081164,0.026673,0.054491,57,57,0,0,5,1,2,2,1,5,0,0,0,2,5,0,Normal,0
2128,9e-06,merit-inp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,3,3,0,DoS,1
72102,0.475771,tcp,-,FIN,10,8,2550,354,35.731475,254,252,38589.99219,5212.591797,2,1,50.908889,62.247715,3453.916938,114.998695,255,4067976039,2229693551,255,0.085934,0.040028,0.045906,255,44,0,0,10,1,2,2,1,9,0,0,0,2,9,0,Normal,0
24779,0.069764,tcp,ftp-data,FIN,14,8,8928,424,301.014836,31,29,950748.1875,42543.42969,4,1,5.366462,9.869857,586.209086,23.760543,255,3408758983,1839385349,255,0.000602,0.000472,0.00013,638,53,0,0,1,0,2,1,1,2,0,0,0,2,1,0,Normal,0
6541,5e-06,ggp,-,INT,2,0,180,0,200000.0051,254,0,144000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,90,0,0,0,4,2,3,4,3,3,0,0,0,5,3,0,DoS,1
66046,6.134329,tcp,-,REQ,4,0,180,0,0.489051,254,0,176.05838,0.0,3,0,2044.776375,0.0,2891.7385,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,28,6,16,1,1,26,0,0,0,17,26,0,Normal,0
40433,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.708,0.0,10.954516,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,Normal,0
78292,0.783337,tcp,-,FIN,10,8,644,354,21.702026,254,252,5923.376465,3165.942627,2,1,87.037444,97.757859,5338.229367,160.841484,255,3946361608,3842646028,255,0.122893,0.068902,0.053991,64,44,0,0,5,1,1,1,1,5,0,0,0,1,7,0,Normal,0
5359,6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,5,5,0,DoS,1
67261,0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.844,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,Normal,0
52137,0.802397,ospf,-,INT,18,0,2858,0,21.18652,254,0,26919.3418,0.0,0,0,47.199824,0.0,71.170156,0.0,0,0,0,0,0.0,0.0,0.0,159,0,0,0,2,2,2,2,2,2,0,0,0,3,2,0,DoS,1
9187,0.596136,sctp,-,CON,4,2,536,440,8.387348,254,60,5394.742188,2952.34668,0,0,198.712,0.008,281.009187,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,0,1,1,1,1,0,0,0,1,1,0,DoS,1
67851,1.362293,tcp,-,FIN,10,6,2062,268,11.010847,254,252,10899.27051,1315.429199,2,1,151.365889,252.552594,8655.640751,449.294875,255,1046601677,3938904038,255,0.248813,0.099041,0.149772,206,45,0,0,3,1,1,1,1,3,0,0,0,1,4,0,Normal,0
32306,0.001078,udp,dns,CON,2,2,146,178,2782.931502,31,29,541744.0,660482.4375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,2,1,1,1,0,0,0,3,2,0,Normal,0
2696,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,DoS,1
45000,1.172867,tcp,http,FIN,10,10,810,1088,16.199621,62,252,4972.431152,6684.475098,2,2,130.318556,121.568,7633.614943,210.976203,255,3047720470,640058350,255,0.238328,0.078148,0.16018,81,109,1,68,1,1,1,1,1,1,0,0,1,1,1,0,DoS,1
43534,8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,21,2,6,6,1,20,0,0,0,6,20,0,Normal,0
81760,0.187912,tcp,-,CON,6,2,998,86,37.251479,62,252,35420.83594,1830.644165,2,1,37.5824,0.037,2270.844503,0.0,255,675950545,3870683822,255,0.157702,0.085473,0.072229,166,43,0,0,11,3,5,5,1,11,0,0,0,5,11,0,Normal,0
3449,8e-06,sccopmce,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,3,4,0,DoS,1
42959,4e-06,udp,-,INT,2,0,1248,0,250000.0006,254,0,1248000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,624,0,0,0,5,2,2,2,1,5,0,0,0,2,5,0,Normal,0
7719,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,3,3,7,0,0,0,6,7,0,DoS,1
65566,2.539587,tcp,-,FIN,20,20,2554,1698,15.356828,254,252,7645.337402,5084.291016,7,8,133.662467,130.955734,6945.554203,161.156672,255,1795733165,3760590996,255,0.093725,0.050713,0.043012,128,85,0,0,3,1,1,1,1,1,0,0,0,1,1,0,DoS,1
61844,1.2e-05,udp,-,INT,2,0,626,0,83333.33039,254,0,208666656.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,313,0,0,0,4,2,3,1,1,1,0,0,0,2,7,0,DoS,1
24358,0.012794,tcp,-,FIN,36,38,2334,16920,5705.79955,31,29,1419415.375,10301704.0,7,12,0.355743,0.339333,23.331242,22.718553,255,2333544986,2351296003,255,0.000746,0.000573,0.000173,65,445,0,0,10,0,3,1,1,1,0,0,0,2,13,0,Normal,0
30017,0.05769,tcp,-,FIN,48,50,2958,32368,1681.400639,31,29,401733.4063,4398821.5,7,18,1.219702,1.165429,78.951721,76.366017,255,2231552580,86427872,255,0.000728,0.000577,0.000151,62,647,0,0,5,0,3,1,1,2,0,0,0,3,6,0,Normal,0
1770,0.893946,tcp,smtp,FIN,76,28,78972,2148,115.219489,62,252,697429.1875,18542.50781,35,8,11.91928,32.75526,990.642127,41.326027,255,1397267140,3726329024,255,0.050898,0.006082,0.044816,1039,77,0,0,1,1,1,1,1,1,0,0,0,2,1,0,DoS,1
4018,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,9,3,0,DoS,1
80109,0.874748,tcp,-,FIN,10,8,756,354,19.434169,254,252,6228.07959,2835.102295,2,1,97.105333,116.61557,6202.670273,169.423891,255,2882224664,3028526433,255,0.126328,0.05843,0.067898,76,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Normal,0
2127,8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,3,3,3,10,0,0,0,9,9,0,DoS,1
30940,0.001035,udp,dns,CON,2,2,132,164,2898.550823,31,29,510144.9375,633816.4375,0,0,0.011,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,5,0,5,2,1,2,0,0,0,3,8,0,Normal,0
2536,2e-06,cphb,-,INT,2,0,200,0,500000.0013,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,2,2,2,7,0,0,0,2,6,0,DoS,1
