dur,proto,sbytes,dbytes,rate,sload,dload,sinpkt,dinpkt,sjit,djit,stcpb,dtcpb,tcprtt,ackdat,smean,dmean,response_body_len,label
2.539587,111,2554,1698,15.356828,7645.337402,5084.291016,133.662467,130.955734,6945.554203,161.156672,1795733165,3760590996,0.093725,0.043012,128,85,0,1
1.2e-05,117,626,0,83333.33039,208666656.0,0.0,0.012,0.0,0.0,0.0,0,0,0.0,0.0,313,0,0,1
0.012794,111,2334,16920,5705.79955,1419415.375,10301704.0,0.355743,0.339333,23.331242,22.718553,2333544986,2351296003,0.000746,0.000173,65,445,0,0
0.05769,111,2958,32368,1681.400639,401733.4063,4398821.5,1.219702,1.165429,78.951721,76.366017,2231552580,86427872,0.000728,0.000151,62,647,0,0
0.893946,111,78972,2148,115.219489,697429.1875,18542.50781,11.91928,32.75526,990.642127,41.326027,1397267140,3726329024,0.050898,0.044816,1039,77,0,1
1e-06,118,200,0,1000000.003,800000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.874748,111,756,354,19.434169,6228.07959,2835.102295,97.105333,116.61557,6202.670273,169.423891,2882224664,3028526433,0.126328,0.067898,76,44,0,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.001035,117,132,164,2898.550823,510144.9375,633816.4375,0.011,0.007,0.0,0.0,0,0,0.0,0.0,66,82,0,0
2e-06,15,200,0,500000.0013,400000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,45,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.470332,111,68043,612,49.64865,364048.375,3095.899414,23.778289,107.734,2535.78521,173.211187,2900179044,1079751054,0.135427,0.065641,1134,44,0,0
2.439585,111,790,1398,7.78821,2331.544189,4128.571289,270.968667,265.391875,18303.72152,455.001125,3889954346,3023002364,0.153848,0.102796,79,140,254,0
0.019171,111,1540,1644,1721.349998,602576.8125,648062.1875,1.256733,1.098765,76.823506,2.182427,1916370502,1921590414,0.000613,0.000125,96,91,0,0
7e-06,117,104,0,142857.1409,59428572.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.0,6,46,0,0.0,0.0,0.0,60000.808,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
0.004255,111,1044,824,3995.299613,1718448.875,1395064.625,0.557143,0.411667,35.905651,0.750318,283457388,2429901772,0.000696,0.000151,131,82,83,0
1e-06,118,200,0,1000000.003,800000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.010857,111,2438,20194,7092.198571,1749286.125,14508612.0,0.284703,0.263487,16.423124,16.255625,3394292463,1249210088,0.000725,0.000155,64,505,0,0
2.097541,77,2688,0,19.546697,10007.90918,0.0,51.159535,0.0,55.640574,0.0,0,0,0.0,0.0,64,0,0,1
0.358157,111,1612,268,41.881073,32410.36719,5003.39209,39.689667,57.040801,2007.357211,79.453406,2975170221,3741447564,0.113527,0.040582,161,45,0,0
9e-06,19,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.117685,111,1684,10168,27.735902,11194.56738,68742.09375,85.949305,65.714471,8828.290307,7729.593012,441005564,442022389,0.000675,0.00014,120,565,3924,0
0.414322,111,17286,354,65.166708,317086.7188,5985.682617,20.704737,45.091715,1570.654776,67.602344,3954662194,2281252264,0.14151,0.042833,864,44,0,0
8e-06,130,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.249764,111,1012,86,28.026457,27033.51953,1377.300171,49.9528,0.007,3166.101177,0.0,1375172852,48209916,0.222199,0.071148,169,43,0,0
0.419952,111,1620,354,40.480816,27774.60156,5905.436523,46.661333,55.55943,3038.266124,122.164953,3332003082,3709058513,0.089439,0.069451,162,44,0,1
8e-06,3,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.207857,111,1684,10168,25.66529,10358.8418,63610.17969,92.883921,71.017647,8899.324763,7791.937263,110190315,2295605288,0.000708,0.000155,120,565,3924,0
0.483355,111,1790,530,43.44633,27160.16211,7894.818848,41.45391,49.347891,2386.320309,64.340312,1457938560,1186138639,0.069499,0.03028,149,53,0,1
9e-06,47,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.925847,111,534,354,18.361565,4156.194336,2678.628418,96.743556,123.647859,6346.562932,178.390156,1448392989,1876220178,0.116957,0.056647,53,44,0,0
9e-06,20,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
5e-06,33,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.708467,111,5072,3080,33.363243,22902.40234,13944.66504,63.264151,58.892,3868.858015,102.045453,2016785901,202926496,0.000747,0.000153,181,103,0,0
1.074195,111,802,1370,17.687663,5377.049805,9182.69043,119.355,107.949445,6283.203829,182.798297,1543642770,2934575762,0.157467,0.101906,80,137,240,0
0.682116,111,1726,268,21.990395,18225.64063,2627.119141,72.255,122.677398,3741.291806,193.775891,1739693489,3596697304,0.129655,0.060935,173,45,0,0
3e-06,117,104,0,333333.3215,138666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.363701,111,5080,3080,156.722149,107758.8516,65504.35938,13.458555,12.523275,831.514059,21.732129,3030021327,887852707,0.00067,0.000148,181,103,0,0
0.029114,111,2854,30622,3194.339438,767191.0,8239335.0,0.639867,0.604915,39.424719,37.945762,3783233902,3804425469,0.00085,0.000172,62,638,0,0
5e-06,118,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.907652,111,69587,698,39.315346,286962.1875,2746.832275,31.829609,121.865336,3613.861996,162.808109,1634925318,3846892892,0.143335,0.063671,1160,44,0,0
8e-06,97,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.36634,111,664,268,40.945568,13058.90625,4891.630371,40.704444,53.512602,2089.807385,97.052289,2296601055,2192016591,0.136276,0.058574,66,45,0,0
1e-05,118,200,0,100000.0025,80000000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.37424,111,2516,354,12.370473,13185.46973,1804.633789,149.092778,175.317,8941.059946,233.441688,2160850363,578888617,0.241308,0.094294,252,44,0,0
9e-06,56,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.93951,111,1506,268,15.96577,11546.44434,1907.377319,97.919444,147.379203,5253.280438,235.639578,1127335769,2459701887,0.32825,0.125645,151,45,0,0
3e-06,75,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,117,702,0,111111.1072,312000000.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,351,0,0,1
0.504359,111,2516,268,29.74072,35926.78906,3553.024658,44.409,88.709,2198.023286,109.903453,456884396,4093688612,0.118738,0.057928,252,45,0,0
1.140039,111,794,1334,16.666097,5017.372559,8427.782227,126.671,109.574219,7096.588519,219.282359,3318892963,2885300810,0.211206,0.073168,79,133,222,0
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.635445,111,534,268,23.605505,6055.598633,2820.071045,70.485889,110.798398,3944.714149,157.340594,2663089929,1930039153,0.129915,0.048463,53,45,0,0
1.7e-05,32,156,0,58823.52838,36705880.0,0.0,0.017,0.0,0.0,0.0,0,0,0.0,0.0,78,0,0,1
0.004995,111,1470,1728,7007.006891,2248648.5,2570570.5,0.237857,0.285154,14.414794,0.382104,4095745952,1946438991,0.000669,0.000129,67,123,0,0
0.049924,111,2766,24004,1782.70968,433298.5938,3762999.75,1.153256,1.097244,69.809549,68.069728,2810901869,2821460065,0.000674,0.000129,63,522,0,0
0.22791,111,1470,1832,162.344787,49282.61328,60304.50781,10.852857,15.148667,638.92026,18.574297,362537402,362842027,0.000667,0.000126,67,115,0,0
1.203478,111,774,556,19.111276,4779.480957,3330.347656,86.662536,121.456,4377.068414,151.309266,1523608593,332078272,0.230091,0.119726,55,56,0,0
27.615623,111,20210,4228188,130.252355,5842.200195,1224477.0,58.986742,8.896994,66.062492,1042.44889,2555761721,253226086,0.123612,0.062135,43,1352,0,1
0.443821,111,534,268,33.797408,8670.162109,4037.663818,49.313444,73.002797,2380.221909,128.260344,3076177316,161806474,0.100116,0.042812,53,45,0,0
0.036118,117,528,304,193.809177,87712.5,50501.13281,6.666333,7.343333,9.41277,10.380799,0,0,0.0,0.0,132,76,0,0
0.702432,111,534,268,21.354381,5478.110352,2551.136719,76.060889,120.297602,3955.919304,188.630734,1229318782,2313639170,0.200069,0.099134,53,45,0,0
1.7e-05,32,156,0,58823.52838,36705880.0,0.0,0.017,0.0,0.0,0.0,0,0,0.0,0.0,78,0,0,1
6e-06,117,992,0,166666.6608,661333312.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,496,0,0,0
0.609675,111,546,268,24.603273,6455.898926,2939.270996,60.882444,100.553398,3421.767085,134.777875,3141383257,3126818346,0.182107,0.075208,55,45,0,0
6.549377,117,15476,0,44.431707,18839.04297,0.0,22.506449,0.0,94.536156,0.0,0,0,0.0,0.0,53,0,0,1
6e-06,23,180,0,166666.6608,119999992.0,0.0,0.006,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.0,6,46,0,0.0,0.0,0.0,60000.74,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
0.468223,111,1012,86,14.950141,14420.47852,734.692627,93.6446,0.008,5269.970489,0.0,2490331490,3159868904,0.355133,0.129213,169,43,0,0
2.438815,111,694,682,10.25088,2115.781494,2053.456299,183.588841,208.731266,12853.4008,379.845344,3001141640,1601847155,0.262988,0.120218,50,57,0,0
0.0,6,46,0,0.0,0.0,0.0,60000.728,0.0,15.492027,0.0,0,0,0.0,0.0,46,0,0,0
0.001032,117,146,178,2906.976908,565891.5,689922.5,0.011,0.009,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.0,6,46,0,0.0,0.0,0.0,60000.76,0.0,10.954521,0.0,0,0,0.0,0.0,46,0,0,0
0.041048,111,2958,32368,2363.087031,564607.25,6182225.5,0.866234,0.841896,59.143524,57.50089,3521171310,1372514939,0.000763,0.000135,62,647,0,0
1.20109,111,1726,354,14.153811,10350.59863,2064.79126,133.454444,154.673281,7519.275681,327.967938,883575868,283795256,0.187599,0.089772,173,44,0,0
1.7e-05,32,156,0,58823.52838,36705880.0,0.0,0.017,0.0,0.0,0.0,0,0,0.0,0.0,78,0,0,1
0.57369,111,546,268,26.146525,6860.848145,3123.638184,61.342667,100.635398,3179.284343,164.413172,2110715420,388419522,0.138242,0.067739,55,45,0,0
3e-06,17,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.409751,111,466,268,10.640176,2383.399414,1271.146362,156.639,255.517406,10359.17757,481.079,2503315607,1660690064,0.183559,0.091714,47,45,0,1
2e-06,117,620,0,500000.0013,1240000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,310,0,0,0
0.00101,117,146,178,2970.297008,578217.8125,704950.5,0.004,0.007,0.0,0.0,0,0,0.0,0.0,73,89,0,0
1e-06,117,78,0,1000000.003,312000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,39,0,0,0
0.668159,111,534,268,22.449746,5759.108398,2681.996338,74.138,107.636797,3730.216112,161.529531,3857916544,2409549231,0.260065,0.130099,53,45,0,0
1.207275,111,1684,10168,25.677662,10363.83594,63640.84375,92.837538,70.988118,8845.994427,7745.714706,2170587335,2179932538,0.000611,0.000137,120,565,3924,0
0.003115,111,320,1860,4173.354775,685714.3125,4181059.5,0.5592,0.374857,31.791384,0.636326,3245425092,3249535420,0.000619,0.000132,53,233,0,0
36.005539,111,30618,6040578,142.978001,6793.177246,1341843.125,51.954734,8.077526,2512.785363,986.459365,3442881094,3162022681,0.118018,0.081691,44,1356,0,1
59.977112,111,370560,16770,19.357384,49362.83203,2231.117676,77.844442,154.078391,3679.166976,159.734406,2264197785,463094449,0.12066,0.040288,480,43,0,1
0.246422,111,1408,268,60.87119,41165.15625,7272.078125,24.452111,43.451801,1262.297651,63.013129,3985362987,2100000648,0.085136,0.055981,141,45,100353,1
0.504685,111,1652,268,29.72151,23571.13867,3550.729736,55.967111,85.554398,2833.135039,138.265172,1559737023,1075183866,0.153569,0.076665,165,45,0,0
0.674054,111,816,1120,25.22053,8723.335938,11631.11523,74.894889,90.961859,4205.195966,123.734242,2915133054,756855152,0.081622,0.045123,82,140,178,0
0.005371,111,2158,1918,8005.957695,3081735.25,2715323.0,0.233522,0.247474,14.607298,15.935717,667473154,2817338264,0.000665,0.000136,90,96,0,0
0.807745,111,26896,764,53.234624,257507.0156,7031.922363,27.853276,55.193539,2042.311956,82.00582,620991016,2865380793,0.12478,0.054848,897,55,0,0
1.025595,111,1326,812,20.47592,9485.226562,5702.056152,93.235908,103.486445,4955.20318,170.664234,561280919,3165172710,0.191144,0.097653,111,81,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.011288,111,2438,20718,6821.403096,1682494.625,14316796.0,0.296054,0.273667,16.777814,15.348682,1650378384,1650680510,0.000764,0.00016,64,518,0,0
0.515527,111,1612,268,29.096439,22516.76367,3476.054443,54.517889,83.157,2717.903336,121.047578,481552255,1982637459,0.14653,0.046793,161,45,0,0
0.007671,111,1920,4312,5866.249534,1911615.125,4310259.5,0.347952,0.281435,23.041101,16.496403,243942818,244548176,0.001384,0.000187,87,180,0,0
7e-06,118,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.431353,111,998,86,16.228008,15430.51758,797.490662,86.2706,0.009,5245.246056,0.0,3177122852,2651662532,0.364949,0.111729,166,43,0,0
2.071209,111,135649,1042,65.179324,519263.875,3858.615967,18.410225,86.088477,1935.292242,113.912953,727063922,3408679681,0.182929,0.09176,1211,43,0,0
0.835214,111,598,268,17.959469,5162.748535,2145.557861,88.637667,131.705797,4682.970758,210.702297,26448641,1702554789,0.273545,0.096869,60,45,0,0
8e-06,130,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,117,78,0,333333.3215,104000000.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,39,0,0,0
0.022899,111,2854,30622,4061.312726,975413.75,10475567.0,0.500889,0.475681,36.679065,32.527697,4224862702,2094685896,0.000778,0.000241,62,638,0,0
9e-06,43,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.653623,111,534,354,26.008877,5887.186035,3794.236328,69.889333,76.431711,3962.85526,145.535922,2104266577,3165562822,0.165331,0.046739,53,44,0,0
8e-06,111,90,0,125000.0003,45000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
1.002781,111,926,2612,16.952854,6653.496582,18237.28125,111.420111,129.771859,5740.417096,194.101328,1633871307,974512916,0.27202,0.178266,93,327,890,1
0.299316,111,878,1002,56.796164,21141.53711,23440.11133,33.257333,35.216145,1673.132996,57.569941,2254242429,2445109484,0.071506,0.049697,88,125,78,1
9e-06,95,440,0,111111.1072,195555552.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,220,0,0,1
0.383029,111,2516,268,39.161524,47307.12109,4678.496582,39.469667,60.681398,1976.197201,81.727125,1015957293,992487122,0.119342,0.039723,252,45,0,0
1e-06,117,104,0,1000000.003,416000000.0,0.0,0.001,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.013488,111,1540,1644,2446.61917,856465.0,921115.0625,0.8782,0.766412,60.666483,1.396794,697509978,703702915,0.00059,0.000134,96,91,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.013368,111,1540,1644,2468.581637,864153.1875,929383.5625,0.869133,0.759235,59.389842,1.389964,1152477289,3308478529,0.000579,0.000122,96,91,0,0
1.236118,111,802,1072,13.752733,4672.693359,6070.618164,137.346444,157.812859,7829.564651,313.578094,585938800,4278395766,0.158016,0.065128,80,134,133,0
24.602036,77,1280,0,0.772294,395.414429,0.0,1294.844125,0.0,1548.602125,0.0,0,0,0.0,0.0,64,0,0,1
0.772038,111,2206,556,32.381826,21439.35938,5191.45459,48.978933,79.745445,2551.434227,104.207102,367404839,1787759590,0.087187,0.032892,138,56,0,0
1.233224,111,6068,678,25.137363,37397.91016,4034.952148,64.90653,107.64582,3899.783539,157.942563,2520828112,2395838162,0.082399,0.03395,303,57,0,0
3e-06,117,104,0,333333.3215,138666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,52,0,0,0
0.789533,111,588,268,18.998572,5370.263184,2269.696045,84.097,116.349398,4528.133698,182.861953,163427057,1582081329,0.283839,0.076054,59,45,0,0
0.000974,117,146,178,3080.082059,599589.3125,731006.125,0.001,0.007,0.0,0.0,0,0,0.0,0.0,73,89,0,0
1.1e-05,109,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,85,180,0,333333.3215,239999984.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,90,0,0,1
0.046538,111,320,1946,279.341619,45897.97656,292750.0313,9.2434,6.576429,644.356381,15.779157,2967773448,833104987,0.000642,0.000142,53,243,0,0
0.019955,111,2766,24004,4460.035099,1084039.125,9414382.0,0.45614,0.419311,26.776899,25.892313,2049893165,4203956941,0.001249,0.000167,63,522,0,0
0.001154,117,146,178,2599.653253,506065.8438,616984.375,0.01,0.002,0.0,0.0,0,0,0.0,0.0,73,89,0,0
0.007312,111,4232,2456,4786.652211,4373085.5,2538293.25,0.409941,0.399824,21.628816,0.556346,894178464,3042811491,0.00064,0.000132,235,136,0,0
5e-06,101,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.2e-05,117,702,0,83333.33039,233999984.0,0.0,0.012,0.0,0.0,0.0,0,0,0.0,0.0,351,0,0,1
59.999989,6,92,0,0.016667,6.133335,0.0,60000.704,0.0,0.0,0.0,0,0,0.0,0.0,46,0,0,0
0.527204,111,9624,268,39.83278,136918.5469,3399.063965,36.188142,83.871,2359.631196,122.775703,3834166689,1852006648,0.192269,0.084428,602,45,0,1
2.383358,117,2524,4634,15.524315,8002.154785,14779.14746,140.197531,88.781102,237.033547,172.019375,0,0,0.0,0.0,140,232,0,1
8e-06,3,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,118,200,0,111111.1072,88888888.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
4e-06,118,200,0,250000.0006,200000000.0,0.0,0.004,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.534596,77,2858,0,11.077834,14075.36621,0.0,90.270352,0.0,179.918469,0.0,0,0,0.0,0.0,159,0,0,1
5e-06,115,200,0,200000.0051,160000000.0,0.0,0.005,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
3e-06,94,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
19.215225,111,26144,49578,35.648815,10852.22754,20582.8457,58.051069,54.432283,4138.230848,4009.26703,1879205616,1879526463,0.000757,0.000135,79,140,0,0
0.019413,117,528,104,257.559368,163189.6094,21428.93945,6.471,0.005,9.145012,0.0,0,0,0.0,0.0,132,52,0,0
0.001079,117,130,162,2780.352305,481927.7188,600556.125,0.007,0.002,0.0,0.0,0,0,0.0,0.0,65,81,0,0
0.046389,111,320,1884,280.238858,46045.39844,284377.7813,9.2148,6.547714,641.371944,15.734472,3134139281,3149135943,0.000702,0.000151,53,236,0,0
3e-06,64,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.465766,111,31228,3276,186.789069,525207.9375,54877.33984,9.903085,11.930359,933.849972,30.848861,352771052,353759162,0.000613,0.000134,651,82,0,0
8e-06,108,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1e-05,117,1064,0,100000.0025,425600000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,532,0,0,0
7e-06,118,200,0,142857.1409,114285712.0,0.0,0.007,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.005463,117,568,304,1281.347264,623833.0625,333882.5,1.545,1.333,2.175769,1.878077,0,0,0.0,0.0,142,76,0,0
1.1e-05,118,200,0,90909.0902,72727272.0,0.0,0.011,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
9e-06,117,206,0,111111.1072,91555552.0,0.0,0.009,0.0,0.0,0.0,0,0,0.0,0.0,103,0,0,0
8e-06,125,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.695543,111,2516,268,21.565885,26051.58789,2576.404297,77.282556,117.090602,3892.171912,173.036656,2233680895,886809163,0.255456,0.146017,252,45,0,0
0.95334,111,1244,556,26.223593,9792.938477,4204.166504,63.544468,92.782781,3310.8017,122.052484,2202946353,3323581598,0.203097,0.08482,78,56,0,0
0.822374,111,8732,268,23.103844,78883.82031,2179.057373,60.280151,136.583203,3730.611922,213.016594,4032338927,377539963,0.221228,0.081774,624,45,0,1
0.608148,111,524,268,24.66505,6209.015137,2946.651367,63.981444,104.878398,3536.720596,163.993109,1720857254,3275557824,0.195575,0.111827,52,45,0,0
0.551063,111,780,1558,30.849467,10191.21191,19801.72852,61.229222,77.239141,4550.961848,152.805266,112215282,1338369758,0.020508,0.010787,78,195,364,1
1.125797,111,1684,10168,27.536047,11113.9043,68246.75781,86.574541,66.192294,8826.355983,7731.24346,806170033,807167493,0.000665,0.00014,120,565,3924,0
1.387204,111,860,556,18.021862,4653.96582,2889.264893,91.876532,146.483781,5116.175714,220.793281,942722418,2421538909,0.162838,0.093996,54,56,0,0
2.012195,111,740,354,8.448485,2647.854492,1232.484863,213.799222,273.089437,12540.84016,430.573375,943557614,2433188280,0.219387,0.118827,74,44,0,1
1.534596,77,2858,0,11.077834,14075.36621,0.0,90.270352,0.0,179.918469,0.0,0,0,0.0,0.0,159,0,0,1
1.086638,111,534,354,15.644585,3541.197754,2282.268799,120.722778,136.373422,6544.957959,286.063,1026771750,1997458692,0.198572,0.066557,53,44,0,0
1e-05,95,152,0,100000.0025,60800000.0,0.0,0.01,0.0,0.0,0.0,0,0,0.0,0.0,76,0,0,1
0.083865,111,3302,40550,1299.707836,309163.5313,3799058.0,1.576453,1.515273,85.302068,84.018301,839173897,928369900,0.000661,0.00014,61,724,0,0
0.224119,111,8928,320,84.776394,295949.9375,9530.651367,17.239923,44.691199,1574.490217,67.397312,513360032,739507919,0.000675,0.000149,638,53,0,0
13.293492,111,838,1578,1.429271,454.357666,855.155273,1477.054667,1462.603625,106452.4927,3107.72975,2314174804,1935006711,0.18023,0.096579,84,158,319,1
2e-06,111,90,0,500000.0013,180000000.0,0.0,0.002,0.0,0.0,0.0,0,0,0.0,0.0,45,0,0,0
8e-06,86,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.00447,117,568,304,1565.99551,762416.125,408053.6875,1.167333,0.979,1.643082,1.379565,0,0,0.0,0.0,142,76,0,0
0.61976,111,504,580,27.429974,5860.333008,6557.377441,68.862222,69.71543,3405.986214,137.931391,1412641986,3646758803,0.208862,0.136995,50,73,0,1
1.066736,77,1890,0,38.435002,13836.60059,0.0,26.017951,0.0,30.409635,0.0,0,0,0.0,0.0,45,0,0,1
8e-06,118,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.738193,111,1334,2106,28.447846,13253.98731,20547.47266,67.108453,73.201555,3252.289998,114.771836,1343019094,2541052748,0.16097,0.082292,111,211,0,1
0.043915,111,2974,33882,2208.812488,530661.5,6048958.0,0.927617,0.886327,64.062047,62.090153,1220907355,1227807405,0.000604,0.000126,62,678,0,0
3e-06,118,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
1.412714,111,28970,936,34.68501,158928.1406,5005.967285,45.571421,80.602883,4373.896597,107.89507,3261466877,1073750283,0.089586,0.047842,905,52,0,0
3e-06,13,200,0,333333.3215,266666656.0,0.0,0.003,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.000982,117,130,162,3054.989733,529531.5625,659877.8125,0.002,0.007,0.0,0.0,0,0,0.0,0.0,65,81,0,0
8e-06,32,156,0,125000.0003,78000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,78,0,0,1
0.044862,111,4550,71834,3499.621184,801034.3125,12649815.0,0.578455,0.559532,31.648482,31.7097,1980515570,4130428111,0.000809,0.000161,58,898,0,0
0.854414,111,608,646,22.237464,5131.001953,5449.349121,94.934889,81.551109,4919.008822,102.363375,2297845249,3977951481,0.1697,0.050056,61,65,0,0
0.550197,111,998,86,12.722716,12097.48535,625.230591,110.0394,0.004,6296.411506,0.0,200751165,1068019131,0.428295,0.202791,166,43,0,0
8e-06,110,200,0,125000.0003,100000000.0,0.0,0.008,0.0,0.0,0.0,0,0,0.0,0.0,100,0,0,1
0.236412,111,822,1756,71.908362,25041.0293,52010.89453,26.268,30.544,1367.258185,55.208,2234043857,270756905,0.051038,0.044717,82,220,460,1
